Mobile!Storage/RAM!PKR
<button id='InfinixNote12VIP' type='button' value='Infinix Note 12 VIP' onclick='InfinixNote12VIP()'>Infinix Note 12 VIP</button>!8/256 GB!64999
<button id='OppoReno6' type='button' value='Oppo Reno 6' onclick='OppoReno6()'>Oppo Reno 6</button>!8/128 GB!64999
<button id='RedmiPad' type='button' value='Redmi Pad' onclick='RedmiPad()'>Redmi Pad</button>!4/128 GB6/128 GB!64999
<button id='VivoY27' type='button' value='Vivo Y27' onclick='VivoY27()'>Vivo Y27</button>!6/128 GB!64999
<button id='VivoV23e' type='button' value='Vivo V23e' onclick='VivoV23e()'>Vivo V23e</button>!8/128 GB8/256 GB!64999
<button id='OppoA76' type='button' value='Oppo A76' onclick='OppoA76()'>Oppo A76</button>!6/128 GB!66999
<button id='SamsungTabS6Lite' type='button' value='Samsung Tab S6 Lite' onclick='SamsungTabS6Lite()'>Samsung Tab S6 Lite</button>!4/64 GB4/128 GB!69999
<button id='XiaomiPad5' type='button' value='Xiaomi Pad 5' onclick='XiaomiPad5()'>Xiaomi Pad 5</button>!6/256 GB!69999
<button id='VivoY36' type='button' value='Vivo Y36' onclick='VivoY36()'>Vivo Y36</button>!8/128 GB!69999
<button id='VivoY21T' type='button' value='Vivo Y21T' onclick='VivoY21T()'>Vivo Y21T</button>!4/128 GB!69999
<button id='Realme9i' type='button' value='Realme 9i' onclick='Realme9i()'>Realme 9i</button>!6/128 GB!72299
<button id='SamsungA24' type='button' value='Samsung A24' onclick='SamsungA24()'>Samsung A24</button>!6/128 GB8/128 GB!72999
<button id='OppoA77s' type='button' value='Oppo A77s' onclick='OppoA77s()'>Oppo A77s</button>!8/128 GB!74999
<button id='TecnoCamon18Premier' type='button' value='Tecno Camon 18 Premier' onclick='TecnoCamon18Premier()'>Tecno Camon 18 Premier</button>!8/256 GB!74999
<button id='Realme9' type='button' value='Realme 9' onclick='Realme9()'>Realme 9</button>!8/128 GB!74999
<button id='InfinixNote30Pro' type='button' value='Infinix Note 30 Pro' onclick='InfinixNote30Pro()'>Infinix Note 30 Pro</button>!8/256 GB!74999
<button id='RedmiNote12S' type='button' value='Redmi Note 12S' onclick='RedmiNote12S()'>Redmi Note 12S</button>!8/256 GB!74999
<button id='VivoY55' type='button' value='Vivo Y55' onclick='VivoY55()'>Vivo Y55</button>!8/128 GB!75499
<button id='RealmeGTMasterEdition' type='button' value='Realme GT Master Edition' onclick='RealmeGTMasterEdition()'>Realme GT Master Edition</button>!8/128 GB8/256 GB!76999
<button id='OppoA96' type='button' value='Oppo A96' onclick='OppoA96()'>Oppo A96</button>!8/128 GB!77999
